County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference,longitude,latitude
Kings,619438,Store,JABC,AL-LID FOOD CORP,KEY FOOD 1290,2326,NOSTRAND AVE,,,BROOKLYN,NY,11210,18000,-73.94704 40.62778,-73.94704,40.62778
Kings,619358,Store,JAC,GALA APPLE INTERNATIONAL INC,GALA APPLE INTL,4112,18TH AVE,,,BROOKLYN,NY,11218,20000,-73.97485 40.63182,-73.97485,40.63182
Kings,619307,Store,JAC,GREEN ACRES FARMS INC,GREEN ACRES FARMS,1160,UTICA AVE,,,BROOKLYN,NY,11203,8000,-73.92957 40.64412,-73.92957,40.64412
Kings,619274,Store,JABCK,J&R WYCKOFF CORP,KEYFOOD,72,WYCKOFF AVE,,,BROOKLYN,NY,11237,12000,-73.92018 40.7049,-73.92018,40.7049
Kings,619272,Store,JAC,PEAS&PICKLES FARM CORP,PEAS&PICKLES FARM,45-55,WASHINGTON ST,,,BROOKLYN,NY,11201,5700,-73.98963 40.70292,-73.98963,40.70292
Kings,619209,Store,JABC,TAPPS SUPERMARKET INC,KEY FOOD 1154,2245,GERRITSEN AVE,,,BROOKLYN,NY,11229,10000,-73.9344 40.60113,-73.9344,40.60113
Kings,619083,Store,JAC,NOSTRAND MEAT CORP,MEAT PLACE THE,1889-95,NOSTRAND AVE,,,BROOKLYN,NY,11226,10000,-73.94834 40.6394,-73.94834,40.6394
Kings,619075,Store,JAC,261 FOOD CORP,FINE FARE SUPERMARKET,261,KINGSTON AVE,,,BROOKLYN,NY,11213,5000,-73.94205 40.67075,-73.94205,40.67075
Kings,619063,Store,JABC,TRANQUILO FOOD CORP,IDEAL FOOD BASKET,1410,ST JOHNS PLACE,,,BROOKLYN,NY,11213,10000,-73.93155 40.67061,-73.93155,40.67061
Kings,619061,Store,JAC,VECERRO FOOD CORP,IDEAL FOOD BASKET,4806,CHURCH AVE,,,BROOKLYN,NY,11203,16000,-73.93214 40.65165,-73.93214,40.65165
Kings,619045,Store,JABC,NET COST 18TH AVENUE LLC,NET COST MARKET,8671,18TH AVE,,,BROOKLYN,NY,11214,14000,-74.00416 40.60582,-74.00416,40.60582
Kings,619012,Store,JAC,CHEFS CHOICE CASH&CARRY FD DT INC,CHEFS CHOICE CASH&CARRY,1051,UTICA AVE,,,BROOKLYN,NY,11203,23500,-73.92989 40.64722,-73.92989,40.64722
Kings,618981,Store,JAC,EAST 93RD ST FOOD CORP,BRAVO SUPERMARKET,80,E 93RD ST,,,BROOKLYN,NY,11212,5000,-73.92717 40.66265,-73.92717,40.66265
Kings,618921,Store,JAC,ROYAL SEAFOOD MARKET INC,NET COST MARKET,2339,65TH ST,,,BROOKLYN,NY,11204,8000,-73.97819 40.61189,-73.97819,40.61189
Kings,618861,Store,JACDHK,BEDESSEE IMPORTS INC,BEDESSEE CARIBBEAN FOOD,601,WORTMAN AVE,,,BROOKLYN,NY,11208,45000,-73.87159 40.66267,-73.87159,40.66267
Kings,618756,Store,JAC,GALLINA MEAT CORP,IDEAL FOOD BASKET,2036,BEDFORD AVE,,,BROOKLYN,NY,11226,6000,-73.95626 40.65476,-73.95626,40.65476
Kings,618747,Store,JAC,CHERRY VALLEY MARKET PLACE,CHERRY VALLEY MARKET,925,CRESCENT ST,,,BROOKLYN,NY,11208,10500,-73.86738 40.66481,-73.86738,40.66481
Kings,618704,Store,JAC,639 GRAND ST MT&PRODUCE CORP,OZZIE'S FRESHMARKET,639,GRAND ST,,,BROOKLYN,NY,11211,6000,-73.94652 40.71139,-73.94652,40.71139
Kings,618695,Store,JACDK,KUN KEE TRADING INC,KUN KEE TRADING,157,MORGAN AVE,,,BROOKLYN,NY,11237,5000,-73.93311 40.70959,-73.93311,40.70959
Kings,618601,Store,JABC,LA RANA MEAT CORP,IDEAL FOOD BASKET,1871,ROCKAWAY PKWY,,,BROOKLYN,NY,11236,32000,-73.89237 40.63689,-73.89237,40.63689
Kings,618476,Store,JAC,2257 EAST 16 CORP,NET COST MARKET,2257,E 16TH ST,,,BROOKLYN,NY,11229,6000,-73.95482 40.59542,-73.95482,40.59542
Kings,618360,Store,JAC,AS FULTON FOOD CORP,BRAVO SUPERMARKET,1299,FULTON ST,,,BROOKLYN,NY,11216,5000,-73.94926 40.68037,-73.94926,40.68037
Kings,618319,Store,JAC,SWEET-NES ENTERPRISE INC,SWEET-NES ENTERPRISE,5414,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,11000,-73.99535 40.63205,-73.99535,40.63205
Kings,618272,Store,JAC,PERALTA-BUENO CORP,ASSOCIATED,2578-80,PITKIN AVE,,,BROOKLYN,NY,11208,6000,-73.87693 40.67469,-73.87693,40.67469
Kings,618268,Store,JAC,ALMONTE MILL FOOD CORP,KEY FOOD,6620,AVENUE U,,,BROOKLYN,NY,11234,10000,-73.90982 40.61714,-73.90982,40.61714
Kings,618231,Store,JACK,PREPARATE CORP,ASSOCIATED SUPERMARKET,1888,FULTON ST,,,BROOKLYN,NY,11233,10000,-73.92378 40.67899,-73.92378,40.67899
Kings,618214,Store,JAC,PARK NATURAL & ORGANIC PRODUCE IN,PARK HEALTH FOODS,350,COURT ST,,,BROOKLYN,NY,11231,6000,-73.99595 40.68223,-73.99595,40.68223
Kings,618083,Store,JAC,MOUNTAIN FRUIT OF AVE M INC,MOUNTAIN FRUIT,1523,AVENUE M,,,BROOKLYN,NY,11230,10500,-73.95923 40.6181,-73.95923,40.6181
Kings,618070,Store,JAC,TARGET CORPORATION,TARGET 1401,519,GATEWAY DR,,,BROOKLYN,NY,11239,123000,-73.86944 40.6527,-73.86944,40.6527
Kings,617894,Store,JAC,CHERRY HILL GOURMET INC,CHERRY HILL GOURMET,1901,EMMONS AVE,,,BROOKLYN,NY,11235,12000,-73.94917 40.58413,-73.94917,40.58413
Kings,617866,Store,JAC,602 PRODUCE & MEAT CORP,FINE FARE,602,LIVONIA AVE,,,BROOKLYN,NY,11207,5800,-73.89489 40.66462,-73.89489,40.66462
Kings,617837,Store,JAC,SEA TOWN BROOKLYN LLC,SEA TOWN FISH&MEAT MKT,328,LINDEN ST,,,BROOKLYN,NY,11237,6000,-73.91386 40.69905,-73.91386,40.69905
Kings,617812,Store,JAC,IMMORTAL RISE INC,C TOWN 41484,4705,5TH AVE,,,BROOKLYN,NY,11220,5000,-74.00874 40.64662,-74.00874,40.64662
Kings,617749,Store,JAC,KARI MEAT CORP,AMERICAS FOOD BASKET,2220,ATLANTIC AVE,,,BROOKLYN,NY,11233,6000,-73.91211 40.67617,-73.91211,40.67617
Kings,617731,Store,JAC,LA CANA FOOD CORP,C TOWN,346,CENTRAL AVE,,,BROOKLYN,NY,11221,6500,-73.91965 40.69495,-73.91965,40.69495
Kings,617723,Store,JABCH,PASTA FRESCA AND RAVIOLI CORP,PASTA FRESCA,6406,11TH AVE,,,BROOKLYN,NY,11219,5000,-74.00545 40.62909,-74.00545,40.62909
Kings,617700,Store,JAC,RED APPLE TREE INC,KEY FOOD,169,ATLANTIC AVE,,,BROOKLYN,NY,11201,7500,-73.9941 40.69016,-73.9941,40.69016
Kings,617646,Store,JAC,VACA MEAT CORP,IDEAL FOOD BASKET,830,LAFAYETTE AVE,,,BROOKLYN,NY,11221,8000,-73.93953 40.69122,-73.93953,40.69122
Kings,617589,Store,JAC,NAMDOR INC,GRISTEDES 544,101,CLARK ST,,,BROOKLYN,NY,11201,8000,-73.9922 40.69725,-73.9922,40.69725
Kings,617548,Store,JAC,ALEXAS FOOD CORP,STEVES C TOWN 041010,329,9TH ST,,,BROOKLYN,NY,11215,13000,-73.9854 40.66875,-73.9854,40.66875
Kings,617435,Store,JABCH,NEW YORK BREAD INC,NEW YORK BREAD,2201,NEPTUNE AVE,,,BROOKLYN,NY,11224,5000,-73.98972 40.57845,-73.98972,40.57845
Kings,617416,Store,JAC,1966 K FOOD LLC,FOODTOWN #603,1958,RALPH AVE,,,BROOKLYN,NY,11234,10000,-73.91866 40.62973,-73.91866,40.62973
Kings,617379,Store,JAC,GOURMET BOUTIQUE OF NY LLC,GOURMET BOUTIQUE OF NY,3688,NOSTRAND AVE,,,BROOKLYN,NY,11229,6400,-73.94065 40.59407,-73.94065,40.59407
Kings,617192,Store,JAC,CHANG FA FOOD MARKET INC,CHANG FA FOOD MARKET,1418,AVENUE U,,,BROOKLYN,NY,11229,6000,-73.95672 40.59879,-73.95672,40.59879
Kings,617124,Store,JABC,MATLYN FOODS INC,KEY FOOD 1072,102,MONTAGUE ST,,,BROOKLYN,NY,11201,10000,-73.99536 40.69508,-73.99536,40.69508
Kings,617034,Store,JAC,ROSSMAN FRUIT&VEGT DIST INC,ROSSMAN FARMS,770,3RD AVE,,,BROOKLYN,NY,11232,15000,-74.00054 40.66137,-74.00054,40.66137
Kings,616973,Store,JAC,YIDEL'S FRESH FOOD STATION LLC,YIDELS SHOPPING CART,4921,12TH AVE,,,BROOKLYN,NY,11219,7200,-73.99478 40.63595,-73.99478,40.63595
Kings,616819,Store,JABC,FPL FOODS INC,C TOWN-LA BELLA MKTPLC,7907,13TH AVE,,,BROOKLYN,NY,11228,12000,-74.00997 40.61785,-74.00997,40.61785
Kings,616805,Store,JAC,CHARLES SCATURRO&SONS INC,SCATURRO,6301,11TH AVE,,,BROOKLYN,NY,11219,10000,-74.00501 40.62952,-74.00501,40.62952
Kings,616785,Store,JAC,331 EUSEBIO FOOD CORP,BRAVO SUPERMARKET,331,MYRTLE AVE,,,BROOKLYN,NY,11205,10000,-73.97371 40.69327,-73.97371,40.69327
Kings,616705,Store,JAC,953 MANHATTAN FOOD CORP,C TOWN SUPERMARKET,953,MANHATTAN AVE,,,BROOKLYN,NY,11222,12000,-73.95453 40.73182,-73.95453,40.73182
Kings,616669,Store,JAC,AVE D FINEST MEAT CORP,BROOKLYN #2 MEAT MARKET,4212,AVENUE D,,,BROOKLYN,NY,11203,6000,-73.93661 40.6417,-73.93661,40.6417
Kings,616666,Store,JABC,BJS WHOLESALE CLUB INC,BJS WHOLESALE CLUB 138,339,GATEWAY DR,,,BROOKLYN,NY,11239,127000,-73.87377 40.65055,-73.87377,40.65055
Kings,616640,Store,JAC,JB 366 FOOD CORP,BRAVO SUPERMARKET,366,NEW LOTS AVE,,,BROOKLYN,NY,11207,5000,-73.89351 40.66166,-73.89351,40.66166
Kings,616589,Store,JAC,DHY SONAMOO LLC,KEY FOOD,9530,CHURCH AVE,,,BROOKLYN,NY,11212,25000,-73.91559 40.65562,-73.91559,40.65562
Kings,616466,Store,JAC,AMIS FOOD LLC,KEY FOOD 1370,651,NOSTRAND AVE.,,,BROOKLYN,NY,11216,40000,-73.95003 40.6748,-73.95003,40.6748
Kings,616458,Store,JAC,486 HENRY STREET SUPERMARKET INC,KEY FOODS 180,486,HENRY ST,,,BROOKLYN,NY,11231,5000,-73.99921 40.68453,-73.99921,40.68453
Kings,616424,Store,JAC,82 FOOD CORP,82 FOOD,800,ROCKAWAY AVE,,,BROOKLYN,NY,11212,8000,-73.90825 40.65993,-73.90825,40.65993
Kings,616356,Store,JAC,KHIMS MILLENNIUM MARKET VI INC,KHIMS MILLENNIUM MARKET,460,DRIGGS AVE,,,BROOKLYN,NY,11211,7000,-73.95424 40.71908,-73.95424,40.71908
Kings,616354,Store,JAC,KOSHER GARDEN INC THE,POMEGRANATE,1507,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,18000,-73.96439 40.6207,-73.96439,40.6207
Kings,616352,Store,JABC,ALMONTE HEIGHTS FOOD CORP,FOOD DYNASTY,1525,86TH ST,,,BROOKLYN,NY,11228,10000,-74.00877 40.61116,-74.00877,40.61116
Kings,616349,Store,JAC,TARGET CORP,TARGET 1849,139,FLATBUSH AVE,,,BROOKLYN,NY,11217,15000,-73.97769 40.68438,-73.97769,40.68438
Kings,616244,Store,JAC,BOGOPA ST JOHNS INC,FOOD BAZAAR,1682,ST JOHNS PL,,,BROOKLYN,NY,11233,18000,-73.92155 40.67008,-73.92155,40.67008
Kings,616175,Store,A,P&P (USA)INC,P&P (USA),2094,ROCKAWAY PARKWAY,,,BROOKLYN,NY,11236,6000,-73.88767 40.63189,-73.88767,40.63189
Kings,616150,Store,JAC,FR-ES PRODUCE INC,CHERRY VALLEY MARKET,381,MOTHER GASTON BLVD,,,BROOKLYN,NY,11212,20000,-73.90688 40.66963,-73.90688,40.66963
Kings,616111,Store,JAC,RUTLAND MEAT & PRODUCE CORP,FOOD UNIVERSE,1036,RUTLAND RD,,,BROOKLYN,NY,11212,5000,-73.92529 40.66338,-73.92529,40.66338
Kings,616021,Store,JAC,GOLDEN KEY 2 CORP,GOLDEN KEY,1067,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,5000,-73.95764 40.57821,-73.95764,40.57821
Kings,615991,Store,JABCD,GARRIDO FOOD CORP,IDEAL SUPERMARKET,1086,BROOKLYN AVE,,,BROOKLYN,NY,11203,10000,-73.94337 40.6471,-73.94337,40.6471
Kings,615921,Store,JABCK,COSTCO WHOLESALE CORP,COSTCO WHOLESALE 318,976,3RD AVE,,,BROOKLYN,NY,11232,143000,-74.00731 40.65489,-74.00731,40.65489
Kings,615920,Store,JAC,BOGOPA JUNIUS INC,FOOD BAZAAR,417,JUNIUS ST,,,BROOKLYN,NY,11212,47000,-73.90159 40.6643,-73.90159,40.6643
Kings,615873,Store,JABC,PICK QUICK FOODS INC,KEY FOOD 15,7000,NEW UTRECHT AVE,,,BROOKLYN,NY,11228,20000,-73.99882 40.61973,-73.99882,40.61973
Kings,615851,Store,JAC,FRANKLIN AVENUE MEAT CORP,FOODTOWN OF CROWN HEIGH,905-13,FRANKLIN AVE,,,BROOKLYN,NY,11225,9000,-73.95905 40.66768,-73.95905,40.66768
Kings,615720,Store,JAC,MERMAID MEAT CORP,FINE FARE,2901,MERMAID AVE,,,BROOKLYN,NY,11224,20000,-73.99591 40.57542,-73.99591,40.57542
Kings,615640,Store,JAC,PARK SLOPE FOOD COOP INC,PARK SLOPE FOOD COOP,782,UNION ST,,,BROOKLYN,NY,11215,12000,-73.97669 40.67494,-73.97669,40.67494
Kings,615589,Store,JABC,382 MCDONALD LLC,FOODTOWN #589,382,MCDONALD AVE,,,BROOKLYN,NY,11218,12000,-73.9798 40.64471,-73.9798,40.64471
Kings,615567,Store,JAC,ALYAMANI GROCERY INC,MARINELLOS,114,WYCKOFF AVE,,,BROOKLYN,NY,11237,7000,-73.91839 40.70378,-73.91839,40.70378
Kings,615555,Store,JAC,RANIA FOOD CORP,C TOWN,7924,FLATLANDS AVE,,,BROOKLYN,NY,11236,10000,-73.91352 40.63536,-73.91352,40.63536
Kings,615496,Store,JACHK,AA PASTOSA LLC,PASTOSA RAVIOLI,7425,NEW UTRECHT AVE,,,BROOKLYN,NY,11204,6000,-73.99991 40.61591,-73.99991,40.61591
Kings,615471,Store,JACD,GITTO&SONS HEALTH FOOD INC,GITTO&SONS HEALTH FOOD,38-40,BROOKLYN TERMINAL MKT,,,BROOKLYN,NY,11236,6500,-73.91737 40.64149,-73.91737,40.64149
Kings,615412,Store,JAC,BC FOOD CORP,BROOKLYN FARE,200,SCHERMERHORN ST,,,BROOKLYN,NY,11201,8000,-73.98557 40.68879,-73.98557,40.68879
Kings,615251,Store,A,M&S BARGAIN HUNTER CORP,BARGAIN HUNTER #9,500,ROCKAWAY AVE,,,BROOKLYN,NY,11212,18000,-73.91024 40.66778,-73.91024,40.66778
Kings,615228,Store,JAC,CHIVO MEAT CORP,IDEAL FOOD BASKET,720,WASHINGTON AVE,,,BROOKLYN,NY,11238,7000,-73.96345 40.67617,-73.96345,40.67617
Kings,615053,Store,JAC,SEATIDE GOURMET INC,SEATIDE GOURMET,5914,AVENUE N,,,BROOKLYN,NY,11234,5000,-73.91768 40.61952,-73.91768,40.61952
Kings,615048,Store,JAC,RAINBOW PAPER SALES INC,PAPERIFIC,1465,38TH ST,,,BROOKLYN,NY,11218,15000,-73.98181 40.63882,-73.98181,40.63882
Kings,615012,Store,JACHK,QUEEN ANN MACARONI MFG CO INC,QUEEN ANN RAVIOLI,7205,18TH AVE,,,BROOKLYN,NY,11204,6000,-73.99439 40.61495,-73.99439,40.61495
Kings,614896,Store,JAC,GSA KING TOMATO FARM INC,KING TOMATO,1140,MCDONALD AVE,,,BROOKLYN,NY,11230,5000,-73.97611 40.62525,-73.97611,40.62525
Kings,614817,Store,JAC,OLD WILLIAMSBURG FOOD INC,FRANKELS KOSHER MARKET,192,CLYMER ST,,,BROOKLYN,NY,11211,5000,-73.96243 40.70733,-73.96243,40.70733
Kings,614807,Store,JACD,RAINBOW PAPER SALES INC,PAPERIFIC,1482,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,15000,-73.96453 40.62139,-73.96453,40.62139
Kings,614757,Store,A,OJDT INC,CLOSE OUT CONNECTION,50,COURT ST,,,BROOKLYN,NY,11201,5000,-73.99109 40.69236,-73.99109,40.69236
Kings,614722,Store,JACDHK,D COLUCCIO & SONS INC,D COLUCCIO & SONS,1214,60TH ST,,,BROOKLYN,NY,11219,100000,-74.00018 40.62983,-74.00018,40.62983
Kings,614625,Store,JAC,208 CRESCENT MEAT&PRODUCE INC,KEY FOOD,208,CRESCENT ST,,,BROOKLYN,NY,11208,12000,-73.87235 40.6843,-73.87235,40.6843
Kings,614587,Store,JAC,16TH ST COOPERATIVE CORP,FLATBUSH FOOD COOP,1415,CORTELYOU RD,,,BROOKLYN,NY,11226,6000,-73.96463 40.64111,-73.96463,40.64111
Kings,614478,Store,JAC,JUNCALITO ABAJO MEAT CORP,CITY FRESH MARKET,1380,PENNSYLVANIA AVE,,,BROOKLYN,NY,11239,35000,-73.88181 40.64778,-73.88181,40.64778
Kings,614387,Store,JAC,200 MALCOLM X MEAT CORP,KEY FOOD 1206,200,MALCOLM X BLVD,,,BROOKLYN,NY,11221,8000,-73.92978 40.68655,-73.92978,40.68655
Kings,614386,Store,JACK,GIORGIO SHELLFISH CORP,JORDANS LOBSTER DOCK,3165,HARKNESS AVE,,,BROOKLYN,NY,11235,6000,-73.92907 40.58657,-73.92907,40.58657
Kings,614312,Store,JAC,NEPTUNE FOOD CORP,KEY FOOD 1280,505,NEPTUNE AVE,,,BROOKLYN,NY,11224,10700,-73.97235 40.57988,-73.97235,40.57988
Kings,614265,Store,JABC,STOP&SHOP SUPERMARKET CO LLC THE,STOP&SHOP 505,1710,AVENUE Y,,,BROOKLYN,NY,11235,56000,-73.95253 40.58992,-73.95253,40.58992
Kings,614264,Store,JAC,CONCORD MARKET CORP,CONCORD MARKET,91,TILLARY ST,,,BROOKLYN,NY,11201,6000,-73.98701 40.69621,-73.98701,40.69621
Kings,614234,Store,JAC,242 BAYRIDGE MEAT CORP,SUPER FRESH SUPERMARKET,242,BAY RIDGE AVE,,,BROOKLYN,NY,11220,25000,-74.0274 40.63614,-74.0274,40.63614
Kings,614216,Store,JABC,BILLY BOY FOOD CORP,C-TOWN,130,HAVEMEYER ST,,,BROOKLYN,NY,11211,10000,-73.95707 40.71233,-73.95707,40.71233
Kings,614135,Store,JACH,MR CHOCOLATE.COM LLC,JACQUES TORRES CHOCOLAT,66,WATER ST,,,BROOKLYN,NY,11201,5000,-73.99145 40.70329,-73.99145,40.70329
Kings,614064,Store,JAC,ASMAX FOOD INC,ASMAX FOOD,7721,FLATLANDS AVE,,,BROOKLYN,NY,11236,5000,-73.91494 40.63443,-73.91494,40.63443
Kings,614049,Store,JAC,L&S 5311 FOOD CORP,CTOWN,5311,CHURCH AVE,,,BROOKLYN,NY,11203,8000,-73.92701 40.65236,-73.92701,40.65236
Kings,614044,Store,JABC,MANDELL FOOD STORES INC,KEY FOOD 890,130,7TH AVE,,,BROOKLYN,NY,11215,12000,-73.97647 40.67299,-73.97647,40.67299
Kings,614000,Store,JAC,1420 FOOD LLC,FOODTOWN #602,1420,FULTON ST,,,BROOKLYN,NY,11216,30000,-73.94418 40.68009,-73.94418,40.68009
Kings,613991,Store,JAC,PAPA PASQUALE RAVIOLI&PSTA CO INC,PAPA PASQUALE RAVIOLI&P,7817,15TH AVE,,,BROOKLYN,NY,11228,6000,-74.00521 40.61554,-74.00521,40.61554
Kings,613927,Store,JAC,131 DRIGGS AVENUE SUPERMARKET INC,MET FOODS,131,DRIGGS AVE,,,BROOKLYN,NY,11222,7500,-73.94384 40.72311,-73.94384,40.72311
Kings,613775,Store,JAC,PAK O AVENUE CORP,FOOD UNIVERSE MARKET PL,97,AVENUE O,,,BROOKLYN,NY,11204,5000,-73.98138 40.61051,-73.98138,40.61051
Kings,613759,Store,JAC,E&W FOOD CORP,CENTRAL MARKET,50,DIVISION AVE,,,BROOKLYN,NY,11249,12000,-73.96675 40.7071,-73.96675,40.7071
Kings,613718,Store,JAM,METROP COUNCIL ON JEWISH POVERTY,METROP COUNCIL,5361,PRESTON CT,,,BROOKLYN,NY,11234,10000,-73.92358 40.63858,-73.92358,40.63858
Kings,613640,Store,JAC,M&M MEAT&PRODUCE II CORP,C TOWN,760,4TH AVE,,,BROOKLYN,NY,11232,5000,-73.99819 40.66039,-73.99819,40.66039
Kings,613613,Store,JAC,16TH AVE FOOD CORP,MITTELMAN FOOD CENTER,5024,16TH AVE,,,BROOKLYN,NY,11204,5000,-73.98658 40.63,-73.98658,40.63
Kings,613450,Store,JAC,POLMOST FOOD CORP,ASSOCIATED 831,802,MANHATTAN AVE,,,BROOKLYN,NY,11222,10500,-73.95317 40.72794,-73.95317,40.72794
Kings,613359,Store,A,JC USA INC,JENNY CRAIG WEIGHT LOSS,2139,RALPH AVE,,,BROOKLYN,NY,11234,5000,-73.91792 40.62566,-73.91792,40.62566
Kings,613323,Store,JAC,JD 710 FOOD CORP,IDEAL FOOD BASKET SUPER,710,CONEY ISLAND AVE,,,BROOKLYN,NY,11218,20000,-73.96912 40.64037,-73.96912,40.64037
Kings,613302,Store,JAC,NYC SHOPRITE ASSOCIATES INC,SHOPRITE OF AVENUE I,1080,MCDONALD AVE,,,BROOKLYN,NY,11230,70000,-73.97639 40.62672,-73.97639,40.62672
Kings,613269,Store,JAC,1967 FLATBUSH FOOD CORP,IDEAL FOOD BASKET,1967,FLATBUSH AVE,,,BROOKLYN,NY,11234,6000,-73.93595 40.62175,-73.93595,40.62175
Kings,613257,Store,JAC,DAF FOOD CORP,BRAVO SUPERMARKET,991,BEDFORD AVE,,,BROOKLYN,NY,11205,5000,-73.95524 40.69003,-73.95524,40.69003
Kings,613233,Store,JABC,SUNAC FOOD CORP,SUNAC FOOD,440-446,UNION AVE,,,BROOKLYN,NY,11211,5000,-73.95156 40.71362,-73.95156,40.71362
Kings,613180,Store,JAC,FRESH SUPERMARKET,C TOWN,1176,LIBERTY AVE,,,BROOKLYN,NY,11208,6000,-73.86575 40.67888,-73.86575,40.67888
Kings,613032,Store,JAC,D&L FOOD CORP,C TOWN 202,239,BOND ST,,,BROOKLYN,NY,11217,6000,-73.9881 40.68212,-73.9881,40.68212
Kings,613005,Store,JAC,B&F MARKET INC,MET FOOD,1205-1215,SUTTER AVE,,,BROOKLYN,NY,11208,10000,-73.87297 40.67261,-73.87297,40.67261
Kings,612805,Store,JAC,CHINESE CHECKERS INC,ONE STOP KOSHER,98,RUTLEDGE ST,,,BROOKLYN,NY,11249,10000,-73.95884 40.70089,-73.95884,40.70089
Kings,612775,Store,JACK,ALMONTE PLAZA FOOD CORP,FINE FARE,675,LINCOLN AVE,,,BROOKLYN,NY,11208,8000,-73.86641 40.6726,-73.86641,40.6726
Kings,612750,Store,JAD,LEMBERG ENTERPRISES INC,THE BEER CASTLE,854,RALPH AVE,,,BROOKLYN,NY,11236,8000,-73.92086 40.65329,-73.92086,40.65329
Kings,612673,Store,JAC,TARGET CORP,TARGET 2212,1598,FLATBUSH AVE,,,BROOKLYN,NY,11210,230000,-73.94637 40.63161,-73.94637,40.63161
Kings,612583,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF,814,JAMAICA AVE,,,BROOKLYN,NY,11208,10000,-73.87477 40.68896,-73.87477,40.68896
Kings,612449,Store,JAC,BAYFRUIT CORP,SHEEPSHD BAY FR&VEG MKT,1717,AVENUE Z,,,BROOKLYN,NY,11235,13000,-73.95174 40.58826,-73.95174,40.58826
Kings,612435,Store,A,CATON FOOD MARKET INC,99 CENTURY,780,FLATBUSH AVE,,,BROOKLYN,NY,11226,6000,-73.9595 40.6538,-73.9595,40.6538
Kings,612364,Store,JABC,1115 PENNSYLVANIA MEAT CORP,CHERRYVALLEYMARKETPLACE,1115,PENNSYLVANIA AVE,,,BROOKLYN,NY,11207,18000,-73.88669 40.65369,-73.88669,40.65369
Kings,612307,Store,JACK,BOGOPA INC,FOOD BAZAAR,17-59,RIDGEWOOD PL,,,BROOKLYN,NY,11237,35000,-73.91152 40.69863,-73.91152,40.69863
Kings,612227,Store,JAC,EMPIRE SUPERMARKET INC,KEY FOOD 1314,1804,RALPH AVE,,,BROOKLYN,NY,11236,12500,-73.91872 40.63315,-73.91872,40.63315
Kings,612211,Store,JAC,FEI LONG MARKET INC,FEI LONG MARKET,6301,8TH AVE,,,BROOKLYN,NY,11220,22000,-74.01169 40.63344,-74.01169,40.63344
Kings,612165,Store,JAC,F&G SUPERMARKET CORP,C TOWN,2807,86TH ST,,,BROOKLYN,NY,11223,7000,-73.97874 40.59281,-73.97874,40.59281
Kings,612088,Store,JAC,ALMOND FRUIT CORP,IDEAL FOOD BASKET,1488,PITKIN AVE,,,BROOKLYN,NY,11212,10000,-73.91888 40.66848,-73.91888,40.66848
Kings,611943,Store,JAC,PARK SLOPE FOOD & MARKET CORP,ASSOCIATED,216,5TH AVE,,,BROOKLYN,NY,11215,9000,-73.98068 40.67603,-73.98068,40.67603
Kings,611929,Store,JAC,16TH AVENUE GROCERY INC,EINHORN'S,5222,16TH AVE,,,BROOKLYN,NY,11204,5000,-73.98777 40.62885,-73.98777,40.62885
Kings,611913,Store,JAC,QUICK CHECK FOOD INC,C TOWN,6614,18TH AVE,,,BROOKLYN,NY,11204,10000,-73.99113 40.6182,-73.99113,40.6182
Kings,611814,Store,JAC,JK&K SUPERMARKET INC,KEY FOODS,1610,CORTELYOU RD,,,BROOKLYN,NY,11226,8000,-73.96331 40.64171,-73.96331,40.64171
Kings,611801,Store,JABC,991 FULTON STREET MEAT CORP,KEY FOOD,991,FULTON ST,,,BROOKLYN,NY,11238,10000,-73.96326 40.68272,-73.96326,40.68272
Kings,611627,Store,JAC,1188 FLATBUSH MEAT&PRODUCE INC,FOOD UNIVERSE,1188,FLATBUSH AVE,,,BROOKLYN,NY,11226,10000,-73.95647 40.64135,-73.95647,40.64135
Kings,611589,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF 39,44,EMPIRE BLVD,,,BROOKLYN,NY,11225,42000,-73.96051 40.66331,-73.96051,40.66331
Kings,611526,Store,JAC,HAJAR INC,KEY FOOD 1260,1905,NOSTRAND AVE,,,BROOKLYN,NY,11226,8000,-73.94831 40.63913,-73.94831,40.63913
Kings,611460,Store,JAC,CHERRY HILL MARKET MGT LLC,CHERRY HILL MARKET,2284,86TH ST,,,BROOKLYN,NY,11214,6000,-73.9918 40.60067,-73.9918,40.60067
Kings,611158,Store,A,BROOKLYN BOYS GROCERY INC,MUNDO SUPERMARKET,1815,CHURCH AVE,,,BROOKLYN,NY,11226,5000,-73.96251 40.64967,-73.96251,40.64967
Kings,611142,Store,JAC,597 FOOD CORP,C TOWN,597,E 16TH ST,,,BROOKLYN,NY,11226,5000,-73.96242 40.63563,-73.96242,40.63563
Kings,611124,Store,JAC,319 MEAT MARKET CORP,KEY FOOD,319,KINGS HWY,,,BROOKLYN,NY,11223,10000,-73.97844 40.60496,-73.97844,40.60496
